id,incidence_date,conflict_type_id,country_id,region_id,state_id,lga_id,community,civilian_death_male,civilian_death_female,civilian_death_unknown,security_death_male,security_death_female,security_death_unknown,injured_male,injured_female,injured_unknown,kidnapped_male,kidnapped_female,kidnapped_unknown,displaced_persons,displaced_male,displaced_female,actor_1,actor_2,actor_3,description,action,highway_roads_water,confirmation_verification,verification_level,source_url,source_contact_details,source_contact_pictures,source_metadata,data_source,reporter_id,created_at,updated_at,deleted_at
102,2020-08-04,2,1,2,10,787,Washo,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,attack by bandits,attack,\N,Nrust Hitgustaa,1,https://guardian.ng/news/gunmen-kill-journalist-in-nasarawa/,\N,\N,Sources: The Guardian | Other: http://saharareporters.com/2020/08/05/bandits-kill-journalist-nasarawa,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
103,2020-08-04,5,1,5,29,580,Ozoro,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,4,22,deceased killed during protest by police stray bullet,attack,\N,incident denied by the police says the victim was killed by bullet from one of the protesters,1,https://www.vanguardngr.com/2020/08/one-killed-as-police-suspected-yahoo-boys-clash-in-delta/,\N,\N,Sources: Vanguard | Other: https://thenationonlineng.net/police-shoot-youth-in-delta-protest/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
104,2020-08-04,4,1,5,28,556,Ikot Offiong Ambi,0,0,5,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,24,22,cult clash,attack,\N,police deployed to maintain peace,1,https://guardian.ng/news/five-feared-killed-in-cross-river-cult-clash/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
105,2020-08-05,2,1,3,17,330,Garwa,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,deceased killed by bandits. 1 of the bandits killed by  vigilantes,attack,\N,bandit's killing confirmed by the police,1,http://saharareporters.com/2020/08/05/breaking-bandits-kill-apc-youth-leader-katsina,\N,\N,Sources: Saharareporters | Other: https://punchng.com/villagers-kill-suspected-bandit-in-katsina/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
106,2020-08-07,8,1,5,27,553,Azikoro,0,0,4,0,0,\N,0,0,\N,0,0,\N,No,0,0,7,4,22,village attacked by gunmen,attack,\N,incidence alluded to revenge attack by the police,1,http://saharareporters.com/2020/08/07/gunmen-kill-pregnant-woman-three-others-bayelsa,\N,\N,Sources: Saharareporters | Other: https://punchng.com/gunmen-kill-man-pregnant-wife-two-others-in-bayelsa/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
107,2020-08-08,8,1,4,24,483,Unknown,0,0,\N,0,0,1,0,0,\N,0,0,\N,No,0,0,7,21,22,soilder shot dead by gunmen while travelling in a commercial bus,attack,Enugu-Markurdi,\N,1,http://saharareporters.com/2020/08/08/gunmen-kill-nigerian-soldier-during-attack-commercial-bus-enugu,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
108,2020-08-17,2,1,2,11,205,Tashan Kare,0,0,5,0,0,3,0,0,2,0,0,\N,No,0,0,2,21,22,armed clash between bandits and troops,armed clash,\N,incidence reported by DMO Coordinator. Number of bandits killed uncertain,1,https://www.premiumtimesng.com/regional/north-central/409411-troops-eliminate-bandits-in-niger-dhq.html,\N,\N,Sources: Premium Times | Other: https://tribuneonlineng.com/troops-eliminate-bandits-in-niger-%E2%80%95-dhq/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
109,2020-08-17,3,1,5,29,583,Ogume,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,5,5,22,communal clash,attack,\N,\N,1,https://www.sunnewsonline.com/murder-of-varsity-final-year-student-sparks-protests-in-delta/,\N,\N,Sources: The Sun,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
110,2020-08-19,2,1,3,20,407,Gamji,0,0,1,0,0,\N,0,0,1,0,0,4,No,0,0,7,4,22,attack by bandits,attack,\N,incidence confirmed by the police. NSCDC officers among the kidnapped,1,https://www.vanguardngr.com/2020/08/gunmen-abduct-ex-commissioners-children-nscdc-personnel-in-zamfara/,\N,\N,Sources: Vanguard | Other: https://www.premiumtimesng.com/regional/nwest/409527-gunmen-abduct-ex-commissioners-children-nscdc-personnel-in-zamfara.html,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
111,2020-08-19,12,1,1,3,61,Magumeri,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,3,22,gun battle between soldiers and insurgents. Civilian killed by stray bullet,armed clash,\N,attackkialed-as ha-burad soldiers oko ageleraingumerisamnso-o,1,https://www.premiumtimesng.com/news/headlines/409696-two-soldiers-boko-haram-terrorists-killed-as-troops-repel-attack-on-magumeri.html,\N,\N,Sources: Premium Times | Other: https://www.sunnewsonline.com/2-soldiers-boko-haram-commander-others-killed-in-fresh-borno-attack/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
112,2020-08-19,12,1,1,3,58,Kukawa,0,0,25,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,10,22,"insurgents killed in military operations.3 AK 47 rifle, 8 rounds of 7.62mm (special), two 36 hand grenades, one motorcycle, IED materials",armed clash,\N,incidence annouunced by DMO Coordinator. Nigerien citizens in connection with arms supply,1,https://www.vanguardngr.com/2020/08/20-boko-haram-iswap-terrorists-commanders-killed-in-lake-chad/,\N,\N,Sources: Vanguard | Other: https://thenationonlineng.net/troops-intercept-arms-syndicate-that-supplies-bandits/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
113,2020-08-20,2,1,3,15,282,Unguwan Gankon,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill 2 in Zagon Kataf,attack,\N,Eye Witness,1,https://punchng.com/village-head-10-others-killed-in-southern-kaduna-sokapu-alleges/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
114,2020-08-20,2,1,3,15,272,Unguwan/Madaki,0,0,4,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill 4 in Kajuru,attack,\N,Eye Witness,1,https://punchng.com/village-head-10-others-killed-in-southern-kaduna-sokapu-alleges/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
115,2020-08-20,2,1,3,15,268,Bugai,0,0,5,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill 5 in Kachia,attack,\N,Eye Witness,1,https://punchng.com/village-head-10-others-killed-in-southern-kaduna-sokapu-alleges/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
116,2020-08-20,12,1,1,3,58,Kukawa,0,0,8,0,0,3,0,0,2,0,0,\N,No,0,0,10,4,22,clash between soldiers and Boko Haram,armed clash,\N,incidence announced by DMO Coordinator,1,https://www.vanguardngr.com/2020/08/we-lost-3-soldiers-killed-8-boko-haram-terrorists-in-kukawa-attack-%E2%80%95-military/,\N,\N,Sources: Vanguard | Other: https://www.aljazeera.com/news/2020/08/nigerian-army-full-control-town-hostages-200820132155915.html,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
117,2020-08-20,12,1,2,7,121,Abaji,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,10,22,encounter between sodiers and gunmen. 1 AK 47 rifle and 17 rounds of 7.62mm special ammunition recovered,armed clash,\N,incidence announced by DMO Coordinator,1,https://thenationonlineng.net/troops-intercept-arms-syndicate-that-supplies-bandits/,\N,\N,Sources: The Nation,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
118,2020-08-20,2,1,3,17,788,Danmusa,0,0,\N,0,0,\N,0,0,\N,0,0,2,No,0,0,2,4,22,bandits' attack.  Cows and food items carted away,attack,\N,"Confirmed attack  John Enencaharareporters, saharareporters Coordinbaor, Defence Media Operbaiattacks, and Ahmed Jibrin, former Director, Militaty Intelligence",1,http://saharareporters.com/2020/08/20/bandits-kidnap-igbo-trader-one-other-fresh-attack-katsina-community,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
119,2020-08-21,13,1,5,27,549,Oluasiri,0,0,7,0,0,\N,0,0,\N,0,0,\N,No,0,0,25,25,22,armed clash between two rival militant gangs,attack,\N,"incidence confirmed by the police. Investigation ongoing,no of fatalities unknown",1,https://guardian.ng/news/seven-killed-as-militants-clash-in-bayelsa-community/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
120,2020-08-21,4,1,5,31,628,Luebe,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,24,22,cult clash,attack,\N,incidence confirmed by the police,1,https://www.sunnewsonline.com/chief-2-others-killed-in-ogoni-cult-war-police/,\N,\N,Sources: The Sun,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
121,2020-08-21,3,1,1,5,84,Dananacha,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,5,5,22,renewed attack between the Tiv and Jukun groups,attack,\N,"incidence reported by the police, but held that no casaulty was recorded",1,https://www.independent.ng/communal-clash-3-killed-houses-burnt-in-renewed-tiv-jukun-clash/,\N,\N,Sources: Independent | Other: https://www.thecable.ng/three-killed-houses-burnt-as-tivs-jukuns-clash-again,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
122,2020-08-21,2,1,3,20,419,Dumburum Forest,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,2,22,"Bandits killed by troops. 1AK 47 rifle, 2 empty AK 47 magazines ,127 rounds of 7.62mm Special ammunition recovered",armed clash,\N,Incident announced by DMO Acting Director. Operations conducted between August 15& 19 in Zamfara & Katsina,1,https://www.premiumtimesng.com/news/top-news/410013-nigerian-soldiers-kill-three-bandits-arrest-10-suspects-rescue-10-kidnapped-victims-official.html,\N,\N,Sources: Premium Times | Other: https://punchng.com/three-bandits-killed-many-rescued-in-zamfara-katsina-military/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
123,2020-08-22,8,1,6,37,783,Ikolaba,0,0,\N,0,0,1,0,0,\N,0,0,\N,No,0,0,7,21,22,"police station attacked by gunmen, police officer on duty killed",attack,\N,incidence confirmed by the police but unsure of attack details,1,https://www.premiumtimesng.com/news/headlines/410117-one-feared-dead-as-gunmen-attack-police-station.html,\N,\N,Sources: Premium Times | Other: https://www.vanguardngr.com/2020/08/gunmen-attack-police-station-in-ibadan-kill-police-corporal/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
124,2020-08-23,11,1,4,24,473,Emene,0,0,21,0,0,2,0,0,\N,0,0,\N,No,0,0,21,12,22,encounter between security operatives and IPOB members. 47 members arrested,attack,\N,attack confirmed by State Security Service spokesperson,1,https://www.premiumtimesng.com/news/headlines/410415-two-sss-operatives-21-ipob-members-killed-in-violent-clash.html,\N,\N,Sources: Premium Times | Other: https://www.thisdaylive.com/index.php/2020/08/24/dss-loses-two-operatives-in-clash-with-ipob/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
125,2020-08-30,5,1,3,15,269,Unknown,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,19,22,Clash between police and Islamic Movement in Nigeria  protesters,armed clash,Ahmadu Bello,Eye Witness,1,https://www.vanguardngr.com/2020/08/shiites-vs-police-bloody-weekend-as-two-shehu-die-scores-injured-in-kaduna/,\N,\N,Sources: Vanguard | Other: https://www.thisdaylive.com/index.php/2020/08/31/two-people-feared-killed-scores-injured-as-shiites-police-clash-in-kaduna/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
126,2020-08-31,2,1,2,8,147,Ittu,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,3,22,"encounter between security forces and kidnappers. 100 rescued, 180 arrested",armed clash,\N,operation announced by Chief Press Secretary to the Governor of Kogi state,1,https://dailypost.ng/2020/08/31/nigerian-army-vigilante-destroy-boko-haram-camp-in-kogi-nasarawa-border/,\N,\N,Sources: Daily post | Other: https://authorityngr.com/2020/08/31/military-destroys-darusalam-terror-camp-kogi-govt/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
127,2020-08-31,3,1,4,22,439,Igbamaka,0,0,2,0,0,\N,0,0,4,0,0,\N,No,0,0,5,5,22,communal clash,attack,\N,inetdence confirmed clash state police spokesperson but two corpses so com discovered,1,https://thenationonlineng.net/two-feared-killed-policeman-missing-in-anambra/,\N,\N,Sources: The Nation | Other: https://dailytrust.com/2-killed-policeman-missing-in-anambra-communal-clash,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
128,2020-08-31,4,1,4,21,420,Adindu Street,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,24,22,cultist attacked by gunmen,attack,\N,\N,1,https://www.sunnewsonline.com/teenage-cult-gang-member-shot-dead-in-aba/,\N,\N,Sources: The Sun | Other: https://thenationonlineng.net/teen-killed-by-suspected-cultists-in-aba/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
129,2020-08-31,2,1,3,17,359,Gobirawar,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,2,22,encounter between the military and bandits. 12 bandits arrested,armed clash,\N,announcement made by DMO Acting Director,1,https://punchng.com/troops-kill-two-arrest-12-zamfara-katsina-bandits/,\N,\N,Sources: Punch | Other: https://www.vanguardngr.com/2020/09/anti-banditry-offensive-troops-neutralize-bandits-rescue-several-victims/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
130,2020-09-01,3,1,5,31,635,Oyigbo,0,0,2,0,0,\N,0,0,2,0,0,\N,No,0,0,5,5,22,Hausa youths settlers attacked by irate youths,attack,\N,incidence confirmed by the police. Investigation on to arrest culprits,1,https://www.vanguardngr.com/2020/09/killers-of-two-hausa-settlers-in-rivers-not-ipob-%e2%80%95-police/,\N,\N,Sources: Vanguard | Other: https://dailytrust.com/2-feared-dead-as-ipob-attack-hausa-residents-in-rivers,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
131,2020-09-02,2,1,2,11,207,Kusasu,0,0,1,0,0,\N,0,0,\N,0,0,9,No,0,0,2,4,22,attack by bandits,attack,\N,"Confirmed bandits tba Police Public Relations Officer attack tba bandits, Su Olugbenga Cideyi",1,https://punchng.com/bandits-abduct-nine-people-demand-n10m-ransom-in-niger/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
132,2020-09-03,12,1,1,3,61,Magumeri,0,0,20,0,0,9,0,0,\N,0,0,\N,No,0,0,10,21,22,encounter between terrorists and security forces.  3 vehicles at the military base burnt,armed clash,\N,"Confirmed terrorists tis Police Public Relarions Officer military tis burnt, Mu Olugbenga Sedeyi",1,https://guardian.ng/news/nine-troops-killed-in-jihadist-attack-in-nigeria-sources/,\N,\N,Sources: The Guardian | Other: https://www.thedefensepost.com/2020/09/03/nine-troops-killed-nigeria/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
133,2020-09-03,2,1,3,15,262,Jeka Da Rabi,0,0,4,0,0,\N,0,0,2,0,0,\N,No,0,0,21,2,22,"encounter between security forces and bandits.  1 AK 47 rifle, 5  rounds of 9mm ammunition with a magazine recovered",armed clash,\N,incidence announced by DMO Coordinator,1,https://www.premiumtimesng.com/regional/nwest/412196-troops-kill-four-bandits-in-kaduna-dhq.html,\N,\N,Sources: Premium Times | Other: https://www.sunnewsonline.com/soldiers-kill-4-bandits-in-kaduna-abuja-highway/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
134,2020-09-08,2,1,3,15,261,Birnin Gwari,0,0,\N,0,0,1,0,0,\N,0,0,\N,No,0,0,2,21,22,Air Force personnel attacked by bandits,attack,\N,\N,1,http://saharareporters.com/2020/09/08/armed-bandits-kill-nigerian-air-force-personnel-kaduna,\N,\N,Sources: Saharareporters | Other: https://www.herald.ng/see-photo-of-best-graduating-soldier-killed-by-terrorists-in-kaduna/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
135,2020-09-09,5,1,4,21,789,Ishimiri,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,4,22,deceased killed by Civil Defence Officer,attack,\N,incidence confirmed killed state police spokesperson but two corpses so ext discovered,1,http://saharareporters.com/2020/09/09/civil-defence-officer-kills-man-abia-state,\N,\N,Sources: Saharareporters | Other: https://thenationonlineng.net/nscdc-officer-allegedly-kills-man-in-abia/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
136,2020-09-09,2,1,3,15,262,Mararaba-Rido,0,0,1,0,0,2,0,0,\N,0,0,\N,No,0,0,7,21,22,Officers of NSCDC and the police as well a civilian kidnapped  earlier killed by abductors,attack,\N,Incident confirmed by the NSCDC Commandant in the state,1,https://www.thisdaylive.com/index.php/2020/09/09/kidnappers-kill-abducted-nscdc-officer-in-kaduna/,\N,\N,Sources: Thisday | Other: https://www.premiumtimesng.com/regional/nwest/413264-nscdc-confirms-death-of-kidnapped-officer-in-kaduna-state.html,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
137,2020-09-09,2,1,2,7,117,Yandev Roundabout,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,2,22,encounter between soilders and militia group,armed clash,\N,inbadence confirmed between stare police spokesperson but two corpses so ban discovered,1,https://dailytrust.com/soldiers-kill-most-wanted-benues-criminal-gana,\N,\N,Sources: Daily trust,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
138,2020-09-10,7,1,6,35,701,Alade Idanre,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,26,26,22,clash between political parties,attack,\N,incidence confirmed by the police,1,https://www.premiumtimesng.com/regional/ssouth-west/413687-ondo-2020-one-killed-many-injured-as-political-thugs-clash.html,\N,\N,Sources: Premium Times | Other: https://tribuneonlineng.com/one-killed-scores-injured-as-political-thugs-clash-in-ondo/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
139,2020-09-10,12,1,3,20,410,Samawa,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,10,22,encounter between security forces and bandits,armed clash,\N,incidence reported by DMO Coordinator,1,https://guardian.ng/news/military-kills-several-iswap-terrorists-bandits-rescues-kidnapped-victims/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
140,2020-09-10,9,1,6,35,710,Ajagbale,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,14,4,22,deceased killed by kidnappers,attack,\N,"Confirmed killed  John Enencunch, punch Coordindeor, Defence Media Operdeitos, and Ahmed Jibrin, former Director, Militaty Intelligence",1,https://punchng.com/ex-scrabble-captain-sodje-killed-in-ondo-delivering-ransom-to-brothers-abductors/,\N,\N,Sources: Punch | Other: https://www.premiumtimesng.com/regional/ssouth-west/413681-ex-nigerian-scrabble-captain-killed-by-kidnappers.html,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
141,2020-09-10,2,1,3,20,410,Nahuche,0,0,1,0,0,\N,0,0,\N,0,0,3,No,0,0,14,4,22,attack by bandits,attack,\N,incidence confirmed by the state PPRO,1,https://dailypost.ng/2020/09/10/kidnappers-abduct-three-children-of-sub-treasurer-in-zamfara/,\N,\N,Sources: Daily post | Other: http://saharareporters.com/2020/09/10/bandits-kidnap-zamfara-treasurer%E2%80%99s-three-children-kill-neighbour,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
142,2020-09-11,4,1,6,33,665,Aleke,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,4,22,deceased killed by cult group,attack,\N,"Confirmed killed  John Enencremium, premium Coordindeor, Defence Media Operdeilagoss, and Ahmed Jibrin, former Director, Militaty Intelligence",1,https://www.premiumtimesng.com/regional/ssouth-west/413951-pregnant-woman-killed-in-lagos-cult-clash.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
143,2020-09-11,9,1,2,13,231,Tungan Maje,0,0,\N,0,0,\N,0,0,\N,0,0,7,No,0,0,14,4,22,attack by kidnappers,attack,\N,incidence confirmed by the police,1,https://www.premiumtimesng.com/news/headlines/413800-how-gunmen-attacked-abuja-community-kidnapped-12-people-freed-5.html,\N,\N,Sources: Premium Times | Other: https://www.thisdaylive.com/index.php/2020/09/11/police-rescue-five-as-gunmen-kidnap-20-in-abuja/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
144,2020-09-11,6,1,2,10,177,Kadarko,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,8,23,22,farmers attacked by herdsmen,attack,\N,incidence confirmed by the police,1,https://thenationonlineng.net/police-confirm-two-farmers-killed-in-nasarawa/,\N,\N,Sources: The Nation | Other: https://theeagleonline.com.ng/herdsmen-kill-two-farmers-in-nasarawa/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
145,2020-09-12,6,1,3,15,282,Zamandabo,0,0,3,0,0,\N,0,0,2,0,0,\N,No,0,0,8,4,22,attack by herdsmen,attack,\N,"Confirmed by  John Enenche, the Coordinator, Defence Media Operatisets, and Ahmed Jibrin, former Director, Militaty Intelligence",1,https://guardian.ng/news/again-armed-bandits-invade-zangon-kataf-kill-two-set-houses-ablaze/,\N,\N,Sources: The Guardian | Other: https://www.thisdaylive.com/index.php/2020/09/12/fresh-attacks-in-southern-kaduna-claim-3-lives/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
146,2020-09-14,9,1,5,29,575,Riverside Area,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,14,22,encounter bewteen police and  gunmen,attack,\N,incidence confirmed by the police,1,https://punchng.com/two-suspected-kidnappers-killed-as-police-rescue-delta-woman/,\N,\N,Sources: Punch | Other: https://www.sunnewsonline.com/2-suspected-kidnappers-killed-as-police-rescue-victim/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
147,2020-09-14,1,1,2,8,152,Unknown,0,0,2,0,0,\N,0,0,1,0,0,\N,No,0,0,1,21,22,attack by robbers,attack,Okene-Lokoja,\N,1,https://www.thisdaylive.com/index.php/2020/09/14/two-killed-police-officer-shot-in-kogi-robbery-attack/,\N,\N,Sources: Thisday,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
148,2020-09-14,2,1,2,10,176,Mararaban Udege,0,0,\N,0,0,2,0,0,6,0,0,10,No,0,0,7,21,22,road safety Marshals attacked by bandits,attack,\N,incidence announced by Corps Public Education Officer,1,https://guardian.ng/news/bandits-kills-2-frsc-officials-abducts-10-others/,\N,\N,Sources: The Guardian | Other: https://www.vanguardngr.com/2020/09/gunmen-shot-two-frsc-personnel-death-in-nasarawa/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
149,2020-09-14,2,1,3,17,343,Doumborou Forest,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,2,22,Encounter between security forces and bandits,armed clash,\N,Incident announced by DMO Coordinator,1,https://guardian.ng/news/military-airstrike-hits-bandits-camp-kill-scores-in-zamfara/,\N,\N,Sources: The Guardian | Other: https://defenceinfo.mil.ng/operation-wutan-daji-2-air-component-of-operation-hadarin-daji-hits-armed-bandits-camp-eliminates-several-fighters-at-doumbourou-forest-in-zamfara-state/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
150,2020-09-14,2,1,3,15,262,Udawa,0,0,\N,0,0,\N,0,0,4,0,0,21,No,0,0,2,4,22,attack by bandits,attack,\N,\N,1,http://saharareporters.com/2020/09/14/bandits-abduct-17-family-members-kaduna,\N,\N,Sources: Saharareporters | Other: https://www.vanguardngr.com/2020/09/bandits-abduct-16-family-members-on-way-to-farm-in-kaduna-village/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
151,2020-09-15,2,1,3,17,359,Daulai,0,0,2,0,0,\N,0,0,\N,0,0,4,No,0,0,2,4,22,bandits' attack,attack,\N,\N,1,http://saharareporters.com/2020/09/15/bandits-kill-traditional-leader-one-other-abduct-many-katsina,\N,\N,Sources: Saharareporters | Other: https://guardian.ng/news/bandits-kill-man-abduct-son-in-katsina/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
152,2020-09-15,2,1,3,17,347,Kurfi,0,0,\N,0,0,1,0,0,\N,0,0,\N,No,0,0,2,21,22,DSS officer killed by his kidnappers,attack,\N,Eye Witness,1,https://www.thisdaylive.com/index.php/2020/09/15/kidnappers-kill-dss-officer-after-receiving-n5m-ransom-in-katsina/,\N,\N,Sources: Thisday | Other: https://dailypost.ng/2020/09/15/katsina-bandits-kill-dss-officer-after-n5m-ransom/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
153,2020-09-15,8,1,6,32,790,Umesi,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,7,4,22,attack by gunmen,attack,\N,"incidence confirmed by the police, investigation ongoing",1,https://www.premiumtimesng.com/regional/ssouth-west/414709-gunmen-kill-top-ekiti-official.html,\N,\N,Sources: Premium Times | Other: https://www.thisdaylive.com/index.php/2020/09/15/gunmen-kill-lg-director-in-ekiti/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
154,2020-09-15,8,1,2,12,212,Hukke,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,7,4,22,attack by gunmen,attack,\N,"Confirmed by the Coordbyator, Defence Media Operations, John Enenche",1,https://www.thisdaylive.com/index.php/2020/09/15/gunmen-allegedly-murder-couple-in-fresh-attack-on-plateau-community/,\N,\N,Sources: Thisday,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
155,2020-09-15,2,1,1,5,91,Adu General Area,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,2,22,"Encounter between security forces and militia men. 1 AK 47 rifle, 1 magazine, 15 rounds of 7.62mm Special ammunition recovered",armed clash,\N,Incident announced by DMO Coordinator,1,http://saharareporters.com/2020/09/15/nigerian-army-kills-two-ganas-gang-members,\N,\N,Sources: Saharareporters | Other: https://www.thisdaylive.com/index.php/2020/09/16/military-clashes-with-ganas-militia-kill-two-arrest-five/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
156,2020-09-16,2,1,3,20,415,Kwiambana Forest,0,0,4,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,2,22,encounter between security forces and bandits,armed clash,\N,Incidence anounced by DMO Coordinator,1,https://www.vanguardngr.com/2020/09/military-air-strikes-kill-2-notorious-bandits-commanders-in-zamfara/,\N,\N,Sources: Vanguard | Other: https://defenceinfo.mil.ng/operation-wutan-daji-2-air-component-sustains-onslaught-against-armed-bandits-camps-in-zamfara-state-eliminates-several-fighters-destroys-logistics-storage-facilities-at-kwiambana-forest/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
157,2020-09-16,12,1,1,3,55,Auno,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,10,4,22,ISWAP fighters kill 3 villagers in Borno,attack,\N,Eye Witness,1,https://www.vanguardngr.com/2020/09/iswap-fighters-kill-11-villagers-injure-20-in-borno/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
