id,incidence_date,conflict_type_id,country_id,region_id,state_id,lga_id,community,civilian_death_male,civilian_death_female,civilian_death_unknown,security_death_male,security_death_female,security_death_unknown,injured_male,injured_female,injured_unknown,kidnapped_male,kidnapped_female,kidnapped_unknown,displaced_persons,displaced_male,displaced_female,actor_1,actor_2,actor_3,description,action,highway_roads_water,confirmation_verification,verification_level,source_url,source_contact_details,source_contact_pictures,source_metadata,data_source,reporter_id,created_at,updated_at,deleted_at
1,'2020-06-01',2,1,3,17,775,'Yantumaki',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,5,5,22,'attack by bandits','attack',\N,'inetdence confirmed by state police spokesperson but two corpses so ban discovered','1','https://guardian.ng/news/bandits-kill-traditional-ruler-in-katsina/',\N,\N,'Sources: The Guardian',\N,1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
2,'2020-06-01',2,1,3,20,776,'Birnin Kogo',0,0,4,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,2,22,'encounter between security forces and bandits','armed clash',\N,'incidence announced by DMO Coordinator','1','https://www.dailytrust.com.ng/troops-kill-4-bandits-in-zamfara.html',\N,\N,'Sources: Daily trust','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
3,'2020-06-01',12,1,1,3,57,'Kondori',0,0,4,0,0,\N,0,0,3,0,0,\N,'No',0,0,3,4,22,'attack by Boko Haram','armed clash',\N,"'Confirmed by  John Enenche, the Coordinator, Defence Media Operations, and Ahmed Jibrin, former Director, Military Intelligence'",'1','https://www.sunnewsonline.com/4-killed-3-injured-as-boko-haram-unleash-mayhem-on-borno-village/',\N,\N,'Sources: The Sun','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
4,'2020-06-02',6,1,6,37,777,'Egbo',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,8,23,22,'Farmers attacked by herdsmen in Oyo State','attack',\N,"'Confirmed by the Police Public Relations Officer in the state, Mr Olugbenga Fadeyi'",'1','https://tribuneonlineng.com/how-three-farmers-were-killed-by-suspected-herdsmen-in-ibadan/',\N,\N,'Sources: Nigerian Tribune','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
5,'2020-06-02',6,1,6,37,777,'Babalola',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,8,23,22,'Farmer attacked by herdsmen in Oyo State','attack',\N,"'Confirmed by the Police Public Relations Officer in the state, Mr Olugbenga Fadeyi'",'1','https://tribuneonlineng.com/how-three-farmers-were-killed-by-suspected-herdsmen-in-ibadan/',\N,\N,'Sources: Nigerian Tribune | Other: https://www.sunnewsonline.com/family-heads-threaten-to-retaliate-killing-of-farmers-by-suspected-herdsmen-in-ibadan/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
6,'2020-06-02',12,1,1,3,778,'Kwabula',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,3,4,22,'attack by Boko Haram','attack',\N,\N,'1','https://dailypost.ng/2020/06/02/boko-haram-13-killed-in-borno/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
7,'2020-06-02',12,1,1,3,57,'Kondori',0,0,4,0,0,\N,0,0,3,0,0,\N,'No',0,0,3,4,22,'attack by Boko Haram','attack',\N,\N,'1','https://dailypost.ng/2020/06/02/boko-haram-13-killed-in-borno/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
8,'2020-06-02',12,1,1,3,48,'Damboa',0,0,4,0,0,\N,0,0,\N,0,0,\N,'No',0,0,3,4,22,'attack by Boko Haram','attack',\N,\N,'1','https://dailypost.ng/2020/06/02/boko-haram-13-killed-in-borno/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
9,'2020-06-02',6,1,2,7,126,'Itakpa',0,0,13,0,0,\N,0,0,\N,0,0,\N,'No',0,0,8,4,22,'attacked by Fulani herdsmen','attack',\N,'incidence confirmed by state police spokesperson but two corpses so far discovered','1','http://saharareporters.com/2020/06/02/suspected-herdsmen-attack-kill-residents-benue-community',\N,\N,'Sources: Saharareporters','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
10,'2020-06-02',3,1,6,33,779,'Ibeshe',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,4,4,22,'attack over representation between traditional class and youths','attack',\N,"'Confirmed over  John Enencanguard, vanguard Coordinator, Defence Media Operatibys, and Ahmed Jibrin, former Director, Militaty Intelligence'",'1','https://www.vanguardngr.com/2020/06/two-dead-others-injured-as-monarch-escapes-lynching-by-ibeshe-youths/',\N,\N,'Sources: Vanguard','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
11,'2020-06-03',12,1,1,3,65,'Gasarwa',0,0,\N,0,0,\N,0,0,\N,0,0,4,'No',0,0,3,4,22,"'attack by Boko Haram, a soldier among the kidnapped'",'attack',\N,"'Confirmed by  John Enencaharareporters, saharareporters Coordinator, Defence Media Operatihumanitarians, and Ahmed Jibrin, former Director, Militaty Intelligence'",'1','http://saharareporters.com/2020/06/03/boko-haram-terrorists-attack-travellers-kidnap-soldier-three-humanitarian-workers-borno',\N,\N,'Sources: Saharareporters','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
12,'2020-06-04',12,1,1,3,44,'Banki',0,0,75,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,3,22,"'Troops killed Shekau’s aides, 72 Boko Haram fighters in armed clash'",'armed clash',\N,"'Confirmed by the DMO Coordinator, Maj Gen John Enenche'",'1','https://punchng.com/troops-killed-shekaus-aides-72-boko-haram-fighters-dhq/',\N,\N,'Sources: Punch | Other: https://www.thisdaylive.com/index.php/2020/06/04/military-kills-shekaus-top-commanders-72-others/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
13,'2020-06-04',2,1,3,17,349,'Dagwarwa',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,2,4,22,'attack by bandits','attack',\N,'Kie Witneaa','1','https://guardian.ng/news/bandits-kill-two-in-katsina/',\N,\N,'Sources: The Guardian','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
14,'2020-06-07',3,1,4,23,470,'Ishinkwo',0,0,4,0,0,\N,0,0,\N,0,0,\N,'No',0,0,5,5,22,'4 Persons Killed In Ebonyi Communal Clash','attack',\N,'Eye Witness','1','http://saharareporters.com/2020/06/07/four-persons-killed-ebonyi-communal-clash',\N,\N,'Sources: Saharareporters','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
15,'2020-06-07',8,1,5,31,637,'Gio',0,0,\N,0,0,1,0,0,\N,0,0,\N,'No',0,0,7,21,22,'NSDC officer killed by gunmen suspected to be oil thieves','armed clash',\N,'incidence announced by the agency spokesperson','1','https://www.premiumtimesng.com/news/top-news/396570-gunmen-kill-another-nigerian-civil-defence-officer-third-in-two-months.html',\N,\N,'Sources: Premium Times','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
16,'2020-06-07',2,1,3,20,776,'Warnu',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,2,22,'Nigerian troops kill 2 bandits in Zamfara','armed clash',\N,"'Confirmed by the Coordinator, Defence Media Operations, John Enenche'",'1','https://www.premiumtimesng.com/regional/nwest/396559-nigerian-troops-kill-arrest-more-bandits-in-zamfara-official.html',\N,\N,'Sources: Premium Times','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
17,'2020-06-07',2,1,3,20,776,'Yauyau and Zandam',0,0,3,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,2,22,"'Nigerian troops kill, 3 bandits in Zamfara'",'armed clash',\N,"'Confirmed by the Coordinator, Defence Media Operations, John Enenche'",'1','https://www.premiumtimesng.com/regional/nwest/396559-nigerian-troops-kill-arrest-more-bandits-in-zamfara-official.html',\N,\N,'Sources: Premium Times','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
18,'2020-06-07',5,1,2,10,780,'Tammah',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,4,22,'extra-judicial killing','attack',\N,"'Confirmed judicial  John Enencremium, premium Coordinexor, Defence Media Operexisellers, and Ahmed Jibrin, former Director, Militaty Intelligence'",'1','https://www.premiumtimesng.com/news/top-news/396613-covid-19-nigerian-soldiers-allegedly-flog-food-seller-to-death.html',\N,\N,'Sources: Premium Times','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
19,'2020-06-08',2,1,3,15,268,'Kachia Forest',0,0,70,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,2,22,'encounter between security forces and bandits on June 5','armed clash',\N,'incidence reported by DMO Cordinator','1','https://www.vanguardngr.com/2020/06/troops-eliminate-70-bandits-in-kachia-forest/',\N,\N,'Sources: Vanguard','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
20,'2020-06-08',5,1,6,34,676,'Oke Odo',0,0,\N,0,0,1,0,0,\N,0,0,\N,'No',0,0,21,21,22,'police officer attacked by colleague','attack',\N,'incidence confirmed by the police and investigation ongoing','1','https://guardian.ng/news/drunk-police-sergeant-kills-inspector-in-lagos/',\N,\N,'Sources: The Guardian','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
21,'2020-06-08',4,1,5,26,781,'Inen',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,24,4,22,'deceased allegeedly killed by cultists','attack',\N,\N,'1','https://www.vanguardngr.com/2020/06/akwa-ibom-community-deserted-as-cultists-kill-two/',\N,\N,'Sources: Vanguard','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
22,'2020-06-09',5,1,3,15,272,'Kallah',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,18,4,22,'Youths lynch 1 suspected spy in Kaduna','attack',\N,"'Confirmed by the Police Public Relations Officer, Mohammed Jalige'",'1','https://www.vanguardngr.com/2020/06/just-in-youths-lynch-kill-4-suspected-spies/',\N,\N,'Sources: Vanguard','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
23,'2020-06-09',5,1,3,15,272,'Doka',0,0,3,0,0,\N,0,0,\N,0,0,\N,'No',0,0,18,4,22,'Youths lynch 3 suspected spies in Kaduna','attack',\N,"'Confirmed by the Police Public Relations Officer, Mohammed Jalige'",'1','https://www.vanguardngr.com/2020/06/just-in-youths-lynch-kill-4-suspected-spies/',\N,\N,'Sources: Vanguard','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
24,'2020-06-09',2,1,3,17,775,'Yantumaki',0,0,\N,0,0,\N,0,0,\N,0,0,2,'No',0,0,2,4,22,'attack by bandits','attack',\N,\N,'1','https://guardian.ng/news/protests-as-bandits-abduct-man-and-daughter-in-katsina-lga/',\N,\N,'Sources: The Guardian','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
25,'2020-06-10',12,1,1,3,50,'Foduma Kolowombe',0,0,81,0,0,\N,0,0,13,0,0,7,'No',0,0,3,4,22,'attack by Boko Haram','attack',\N,"'Confirmed by the CoordBokoator, Defence Media Operations, John Enenche'",'1','http://saharareporters.com/2020/06/10/borno-governor-zulum-visits-faduma-kolomdi-village-after-boko-haram-attack-told-81-died',\N,\N,'Sources: Saharareporters | Other: https://www.premiumtimesng.com/news/headlines/396987-69-killed-as-boko-haram-attacks-borno-community.html','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
26,'2020-06-10',2,1,3,17,340,'Kadisau',0,0,20,0,0,\N,0,0,20,0,0,\N,'No',0,0,7,4,22,'attack by bandits','attack',\N,'incidence announced by the police spokesperson','1','https://www.premiumtimesng.com/news/headlines/397066-gunmen-kill-20-in-fresh-katsina-attack-official.html',\N,\N,'Sources: Premium Times','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
27,'2020-06-15',2,1,2,11,207,"'Kokki, Jabuki, Guto, Gwaja and Sundna'",0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,2,4,22,"'attack by bandits. Many houses razed, and cattle rustled'",'attack',\N,"'Confirmed by  John Enencaharareporters, saharareporters Coordinator, Defence Media Operativillagess, and Ahmed Jibrin, former Director, Militaty Intelligence'",'1','http://saharareporters.com/2020/06/15/two-killed-many-houses-razed-bandits-invade-villages-niger-state',\N,\N,'Sources: Saharareporters','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
28,'2020-06-16',9,1,1,1,17,'Shelleng',0,0,\N,0,0,\N,0,0,\N,0,0,1,'No',0,0,14,4,22,'attack by gunmen','attack',\N,"'incidence confirmed by the police , who are working to rescue the man'",'1','https://tribuneonlineng.com/local-council-vice-chairman-kidnapped-in-adamawa-state/',\N,\N,'Sources: Nigerian Tribune','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
29,'2020-06-16',8,1,2,12,213,'Kambang-Malul',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,7,4,22,'Gunmen Kill Two Persons in Plateau Attacks','attack',\N,"'Confirmed by Mangu Divisional Police Officer (DPO), Mr. Yusuf Balami'",'1','https://www.thisdaylive.com/index.php/2020/06/16/gunmen-kill-two-persons-in-plateau-attacks/',\N,\N,'Sources: Thisday','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
30,'2020-06-16',8,1,4,25,494,'Alaocha',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,7,4,22,'attack by gunmen','attack',\N,'incidence coonfirmed by the police','1','https://thenationonlineng.net/mother-of-four-raped-murdered-in-imo/',\N,\N,'Sources: The Nation | Other: https://guardian.ng/news/mother-of-four-sexually-violated-murdered-in-imo/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
31,'2020-06-17',12,1,1,3,44,'Miyanti',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,3,22,'1 killed in an ecounter between Nigerian Army and Boko Haram in Borno State','attack',\N,"'Confirmed by Defence Headquarters spokesman, Maj.-Gen. John Enenche'",'1','https://dailypost.ng/2020/06/17/boko-haram-iswap-terrorists-surrendering-nigerian-military/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
32,'2020-06-17',12,1,1,3,52,'Unknown',0,0,3,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,3,22,'3 killed in an ecounter between Nigerian Army and Boko Haram in Borno State','attack','Pulka-Firgi-Banki Junction-Sabsawa Road',"'Confirmed by Defence Headquarters spokesman, Maj.-Gen. John Enenche'",'1','https://dailypost.ng/2020/06/17/boko-haram-iswap-terrorists-surrendering-nigerian-military/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
33,'2020-06-17',12,1,1,3,778,'Gwagwamdi',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,3,22,"'Nigerian Army ambush Boko Haram in Borno State, 1 killed'",'attack',\N,"'Confirmed by Defence Headquarters spokesman, Maj.-Gen. John Enenche'",'1','https://dailypost.ng/2020/06/17/boko-haram-iswap-terrorists-surrendering-nigerian-military/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
34,'2020-06-17',12,1,1,3,52,"'Kumo, Dime and Sabori'",0,0,13,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,3,22,'13 killed in an ecounter between Nigerian Army and Boko Haram in Borno State','armed clash',\N,"'Confirmed by Defence Headquarters spokesman, Maj.-Gen. John Enenche'",'1','https://dailypost.ng/2020/06/17/boko-haram-iswap-terrorists-surrendering-nigerian-military/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
35,'2020-06-17',12,1,1,3,67,'Jilgata',0,0,5,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,3,22,'5 killed in an ecounter between Nigerian Army and Boko Haram in Borno State','armed clash',\N,"'Confirmed by Defence Headquarters spokesman, Maj.-Gen. John Enenche'",'1','https://dailypost.ng/2020/06/17/boko-haram-iswap-terrorists-surrendering-nigerian-military/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
36,'2020-06-17',12,1,1,3,52,'Unknown',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,3,22,'2 killed in an ecounter between Nigerian Army and Boko Haram in Borno State','armed clash','Pulka – Bokko – Kirawa Road',"'Confirmed by Defence Headquarters spokesman, Maj.-Gen. John Enenche'",'1','https://dailypost.ng/2020/06/17/boko-haram-iswap-terrorists-surrendering-nigerian-military/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
37,'2020-06-25',1,1,6,35,707,'Okitipupa',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,1,1,22,'armed robber shoots colleague while fleeing from robbery scene','attack',\N,'incidence confirmed by the police. Suspect in police custody','1','https://guardian.ng/news/armed-robber-kills-colleague-during-operation-in-ondo/',\N,\N,'Sources: The Guardian','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
38,'2020-06-25',6,1,3,14,241,'Buduru Fulani Camp',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,23,8,22,'herder attacked by farmer','attack',\N,'incidence confirmed by the police. Suspects in police custody and investigation ongoing','1','https://dailypost.ng/2020/06/25/one-killed-as-farmers-herdsmen-clash-in-jigawa/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
39,'2020-06-27',12,1,1,3,52,'Unknown',0,0,\N,0,0,\N,0,0,10,0,0,\N,'No',0,0,21,3,22,"'Boko Haram ambush troops in Borno, 10 injured'",'attack','Pulka -Ngoshe road','Eye Witness','1','https://www.vanguardngr.com/2020/06/10-soldiers-20-boko-haram-terrorists-killed-in-borno-gunfight/',\N,\N,'Sources: Vanguard','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
40,'2020-06-27',12,1,1,3,62,'Unknown',0,0,20,0,0,10,0,0,\N,0,0,\N,'No',0,0,21,3,22,"'Boko Haram ambush troops in Borno, 10 soldiers , 20 terrorist killed'",'armed clash','Maiduguri-Damboa-Biu','Eye Witness','1','https://www.vanguardngr.com/2020/06/10-soldiers-20-boko-haram-terrorists-killed-in-borno-gunfight/',\N,\N,'Sources: Vanguard | Other: https://www.premiumtimesng.com/news/headlines/399991-nine-soldiers-feared-killed-in-borno-ambush.html','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
41,'2020-06-29',2,1,3,17,775,"'Mara, Dunya'",0,0,6,0,0,\N,0,0,\N,0,0,\N,'Yes',0,0,21,2,22,'bandits neutralised by troops. 7 arrested and kidnapped victim rescued. 4000 IDPS in Faskari & 800 in Dandume','armed clash',\N,'incidence announced by DMO Coordinator.','1','https://guardian.ng/news/troops-kill-12-bandits-arrest-seven-rescue-kidnap-victims-in-katsina/',\N,\N,'Sources: The Guardian','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
42,'2020-06-29',12,1,1,3,782,'Bosso And Mallam Fatori',0,0,\N,0,0,6,0,0,\N,0,0,\N,'No',0,0,3,21,22,'Boko Haram Terrorists Kill Six Nigerian Soldiers In Attack On Borno Villages','armed clash',\N,'Eye Witness','1','http://saharareporters.com/2020/06/29/boko-haram-terrorists-kill-six-nigerian-soldiers-fresh-attack-borno-villages',\N,\N,'Sources: Saharareporters | Other: https://dailypost.ng/2020/07/01/nigerian-newspapers-10-things-you-need-to-know-this-wednesday-morning-78/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
43,'2020-06-30',3,1,4,22,441,'Urum',0,0,2,0,0,\N,0,0,2,0,0,\N,'No',0,0,5,5,22,'communal clash','attack',\N,'inetdence confirmed clash state police spokesperson but two corpses so com discovered','1','https://guardian.ng/news/two-killed-in-anambra-communal-clash/',\N,\N,'Sources: The Guardian','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
44,'2020-06-30',2,1,1,5,93,'Che Jukun',0,0,4,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,2,22,'encounter bewteen troops and militia men','armed clash',\N,"'incidence reported by DMO Cordinator. Arms, mobile phone and motocyclr recovered'",'1','https://guardian.ng/news/troops-eliminate-bandits-arrest-kidnap-kingpin-in-taraba-benue/',\N,\N,'Sources: The Guardian','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
45,'2020-07-01',6,1,1,2,35,'Zadawa',0,0,10,0,0,\N,0,0,6,0,0,\N,'No',0,0,8,23,22,'farmers and herders clash','attack',\N,"'incidence reported by the police, 9 killed not 10.  Officers deployed to maintain peace.'",'1','https://www.thisdaylive.com/index.php/2020/07/01/herdsmen-fulani-farmers-clash-in-bauchi-claims-10-lives/',\N,\N,'Sources: Thisday | Other: https://www.sunnewsonline.com/farmers-herdsmen-clash-claims-10-lives-in-bauchi-community/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
46,'2020-07-01',12,1,1,3,47,'Kautikari',0,0,3,0,0,\N,0,0,\N,0,0,\N,'No',0,0,3,4,22,'attack by Boko Haram','attack',\N,'Boy Aitlyaa','1','https://dailypost.ng/2020/07/01/boko-haram-terrorists-kill-1-in-kautikari/',\N,\N,'Sources: Daily post','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
47,'2020-07-02',1,1,2,12,215,'Rock Haven',0,0,2,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,1,22,'clash between police and armed robbers .2 locally fabricated pistols recovered','armed clash',\N,'incidence confirmed by the Commander of the task force','1','https://guardian.ng/news/stf-troops-kill-2-suspected-armed-robbers-in-jos/',\N,\N,'Sources: The Guardian','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
48,'2020-07-02',9,1,1,3,65,'Unknown',0,0,\N,0,0,\N,0,0,\N,0,0,4,'No',0,0,14,4,22,'aid workers adbucted by insurgents','attack','Maiduguri-Mungono',"'Confirmed adbucted tki Police Public Relations Officer adbucted tki insurgents, Mu Olugbenga Cideyi'",'1','https://guardian.ng/news/four-aid-workers-one-security-worker-kidnapped-in-borno/',\N,\N,'Sources: The Guardian','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
49,'2020-07-04',12,1,1,3,64,'Damasak',0,0,8,0,0,3,0,0,\N,0,0,\N,'No',0,0,3,21,22,'encounter between security forces and Boko Haram.  Five year old hit by stray bullet','armed clash',\N,"'Confirmed between  John Enencaharareporters, saharareporters Coordinenor, Defence Media Operenidurings, and Ahmed Jibrin, former Director, Military Intelligence'",'1','http://saharareporters.com/2020/07/04/exclusive-three-nigerian-soldiers-seven-boko-haram-fighters-killed-during-attack-borno',\N,\N,'Sources: Saharareporters | Other: https://standarddailytimes.com/news/three-nigerian-soldiers-seven-boko-haram-fighters-killed-during-attack-on-borno-community/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
50,'2020-07-04',2,1,3,15,277,'Dan Alhaji',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,2,4,22,'Armed Bandits Kill 1 in Kaduna Attack','attack',\N,'Eye Witness','1','https://saharareporters.com/2020/07/04/armed-bandits-kill-two-persons-abduct-four-others-fresh-katsina-attack',\N,\N,'Sources: Saharareporters','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
51,'2020-07-04',2,1,3,17,330,'Shekawa',0,0,\N,0,0,\N,0,0,\N,0,0,\N,'No',0,0,2,4,22,'Armed Bandits attack Katsina village','attack',\N,'Eye Witness','1','https://saharareporters.com/2020/07/04/armed-bandits-kill-two-persons-abduct-four-others-fresh-katsina-attack',\N,\N,'Sources: Saharareporters','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
52,'2020-07-04',2,1,3,17,330,'Kandawa',0,0,1,0,0,\N,0,0,\N,0,0,4,'No',0,0,2,4,22,'Armed Bandits Kill 1 Abduct Four Others In Katsina Attack','attack',\N,'Eye Witness','1','http://saharareporters.com/2020/07/04/armed-bandits-kill-two-persons-abduct-four-others-fresh-katsina-attack',\N,\N,'Sources: Saharareporters | Other: https://punchng.com/bandits-kill-two-abduct-katsina-apc-chief-five-others/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
53,'2020-07-05',12,1,1,3,64,'Damasak',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,3,4,22,'attack by Boko Haram','attack',\N,"'Confirmed by  John Enencaharareporters, saharareporters Coordinator, Defence Media Operatiolds, and Ahmed Jibrin, former Director, Militaty Intelligence'",'1','http://saharareporters.com/2020/07/05/boko-haram-terrorists-attack-un-helicopter-kill-five-year-old-child-others',\N,\N,'Sources: Saharareporters','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
54,'2020-07-07',5,1,2,13,231,'Tipper Garage',0,0,1,0,0,\N,0,0,\N,0,0,\N,'No',0,0,18,1,22,'Suspected Thief Burnt In Gwagwalada','attack',\N,"'Confirmed by the spokesman of the FCT Police Command, DSP Anjuguri Manzah'",'1','https://www.dailytrust.com.ng/suspected-thief-burnt-in-gwagwalada.html',\N,\N,'Sources: Daily trust','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
55,'2020-07-07',2,1,3,17,330,'Yar Gamji',0,0,15,0,0,\N,0,0,\N,0,0,\N,'No',0,0,2,23,22,'attack by bandits','attack',\N,'incidence confirmed by the police. Security mobilised to chase away bandits','1','https://www.vanguardngr.com/2020/07/bandits-kill-15-in-katsina-community/',\N,\N,'Sources: Vanguard | Other: https://punchng.com/bandits-kill-15-farmers-in-katsina-fresh-raid/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
56,'2020-07-07',2,1,3,17,330,'Yar Gamji',0,0,46,0,0,\N,0,0,\N,0,0,\N,'No',0,0,21,2,22,"'encounter between security forces and bandits, following a distress call from the community'",'armed clash',\N,'incidence announced by DMO Coordinator','1','https://www.premiumtimesng.com/regional/nwest/401721-troops-eliminate-46-bandits-in-katsina-dhq.html',\N,\N,'Sources: Premium Times | Other: https://dailypost.ng/2020/07/07/nigerian-troops-kill-46-bandits-injure-other-in-katsina/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
57,'2020-07-07',12,1,1,3,55,'Mainok',0,0,\N,0,0,1,0,0,2,0,0,\N,'No',0,0,3,2,22,"'1 soldier killed, 2 injured in Borno'",'armed clash',\N,'Eye Witness','1','https://dailypost.ng/2020/07/07/boko-haram-1-soldier-killed-2-injured-in-borno/',\N,\N,'Sources: Daily post | Other: https://www.vanguardngr.com/2020/07/13-soldiers-17-boko-haram-iswap-terrorists-killed-in-borno-attacks/','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
58,'2020-07-07',2,1,2,8,152,'Unknown',0,0,\N,0,0,1,0,0,\N,0,0,2,'No',0,0,7,4,22,'army officer shot by bandits while traveling with wife and mother. The 2 women abducted','armed clash','Okene-Lokoja',\N,'1','http://saharareporters.com/2020/07/07/bandits-kill-army-captain-abduct-wife-mother-kogi',\N,\N,'Sources: Saharareporters | Other: https://www.dailytrust.com.ng/gunmen-kill-army-officer-abduct-wife-mother-in-kogi.html','Secondary',1,'2026-01-25 11:22:30','2026-01-25 11:22:30',\N
